frame,time_sec,model_tag,class_id,class_name,confidence,x1,y1,x2,y2
6299,209.968,coco_yolov8s,0,person,0.5122,1274.7,569.9,1541.3,785.0
6300,210.002,coco_yolov8s,0,person,0.8558,787.6,350.9,985.1,874.3
6300,210.002,coco_yolov8s,0,person,0.5436,1279.6,569.8,1542.3,784.4
6301,210.035,coco_yolov8s,0,person,0.8626,788.1,350.9,979.7,873.8
6301,210.035,coco_yolov8s,0,person,0.4924,1280.4,577.6,1542.4,784.0
6302,210.068,coco_yolov8s,0,person,0.8625,791.2,350.5,975.5,871.7
6302,210.068,coco_yolov8s,0,person,0.4680,1265.7,587.8,1537.1,784.4
6303,210.102,coco_yolov8s,0,person,0.7848,786.3,346.7,978.3,872.8
6303,210.102,coco_yolov8s,0,person,0.5377,1283.5,588.1,1538.2,784.6
6304,210.135,coco_yolov8s,0,person,0.7752,793.4,353.3,978.9,869.7
6304,210.135,coco_yolov8s,0,person,0.5501,1273.4,587.7,1535.2,784.1
6305,210.168,coco_yolov8s,0,person,0.7971,794.9,358.1,978.0,865.9
6305,210.168,coco_yolov8s,0,person,0.5191,1277.1,581.0,1539.9,784.8
6306,210.202,coco_yolov8s,0,person,0.8146,795.6,362.1,978.2,866.2
6306,210.202,coco_yolov8s,0,person,0.4020,1253.4,550.8,1543.5,784.8
6307,210.235,coco_yolov8s,0,person,0.8281,791.7,366.2,952.1,866.2
6307,210.235,coco_yolov8s,0,person,0.4674,1275.7,582.3,1542.4,784.8
6308,210.268,coco_yolov8s,0,person,0.8185,787.8,368.1,940.2,866.8
6308,210.268,coco_yolov8s,0,person,0.3637,1273.8,583.8,1536.0,784.7
6309,210.302,coco_yolov8s,0,person,0.7275,782.9,368.2,979.7,867.1
6309,210.302,coco_yolov8s,0,person,0.5340,782.1,383.2,925.3,867.4
6309,210.302,coco_yolov8s,0,person,0.3638,1257.1,567.1,1536.7,784.9
6310,210.335,coco_yolov8s,0,person,0.7339,780.0,419.0,989.0,867.7
6310,210.335,coco_yolov8s,0,person,0.5069,780.8,424.2,924.5,865.8
6310,210.335,coco_yolov8s,0,person,0.3756,1269.4,568.7,1535.9,784.9
6311,210.368,coco_yolov8s,0,person,0.7841,774.1,430.5,918.9,869.2
6311,210.368,coco_yolov8s,0,person,0.3044,1258.7,584.6,1530.7,785.2
6312,210.402,coco_yolov8s,0,person,0.7829,769.7,431.3,919.0,870.3
6312,210.402,coco_yolov8s,0,person,0.3040,1271.7,572.7,1535.8,785.3
6313,210.435,coco_yolov8s,0,person,0.8001,768.7,436.4,918.2,869.0
6314,210.468,coco_yolov8s,0,person,0.7459,766.2,440.4,916.9,871.6
6314,210.468,coco_yolov8s,0,person,0.2538,1263.8,555.8,1537.2,785.7
6315,210.502,coco_yolov8s,0,person,0.5063,761.7,442.6,917.3,873.2
6316,210.535,coco_yolov8s,0,person,0.4860,755.7,446.1,958.5,870.9
6317,210.568,coco_yolov8s,0,person,0.3837,752.3,448.1,935.3,869.6
6318,210.602,coco_yolov8s,0,person,0.5561,750.9,450.8,926.1,867.5
6318,210.602,coco_yolov8s,0,person,0.3031,1276.6,562.3,1540.2,785.1
6319,210.635,coco_yolov8s,0,person,0.4583,744.3,444.9,925.6,867.1
6319,210.635,coco_yolov8s,0,person,0.3028,1270.8,572.1,1538.8,785.0
6320,210.668,coco_yolov8s,0,person,0.4055,740.3,469.9,975.7,866.9
6321,210.702,coco_yolov8s,0,person,0.4084,734.2,448.3,943.9,867.0
6322,210.735,coco_yolov8s,0,person,0.6315,727.2,447.0,993.8,866.8
6322,210.735,coco_yolov8s,0,person,0.2726,1252.2,548.3,1541.2,783.8
6323,210.768,coco_yolov8s,0,person,0.4946,721.0,454.0,984.2,869.3
6323,210.768,coco_yolov8s,0,person,0.3094,722.1,455.7,880.1,858.6
6323,210.768,coco_yolov8s,0,person,0.2980,1278.8,562.5,1535.6,785.1
6324,210.802,coco_yolov8s,0,person,0.2897,718.9,506.3,869.1,867.4
6324,210.802,coco_yolov8s,0,person,0.2651,719.8,485.7,935.2,864.9
6325,210.835,coco_yolov8s,0,person,0.3945,713.1,469.8,943.6,872.4
6326,210.868,coco_yolov8s,0,person,0.2820,1247.1,543.6,1542.7,785.0
6328,210.935,coco_yolov8s,0,person,0.2977,1252.5,551.6,1540.5,785.5
6335,211.168,coco_yolov8s,0,person,0.2549,1243.8,541.4,1543.4,784.6
6336,211.202,coco_yolov8s,0,person,0.2634,848.2,598.1,954.7,859.7
6337,211.235,coco_yolov8s,0,person,0.2586,1262.5,565.3,1538.5,784.6
6338,211.268,coco_yolov8s,0,person,0.2852,859.1,598.9,964.8,860.2
6338,211.268,coco_yolov8s,0,person,0.2708,1274.3,554.3,1535.7,784.5
6339,211.302,coco_yolov8s,0,person,0.2922,1260.3,545.0,1539.9,784.1
6340,211.335,coco_yolov8s,0,person,0.4936,861.9,598.0,972.6,859.4
6340,211.335,coco_yolov8s,0,person,0.3726,979.5,612.5,1088.1,819.0
6340,211.335,coco_yolov8s,0,person,0.2866,1273.7,546.8,1535.8,784.0
6343,211.435,coco_yolov8s,0,person,0.2529,1248.1,547.3,1537.4,784.1
6344,211.468,coco_yolov8s,0,person,0.2951,1247.7,547.5,1541.0,785.0
6347,211.568,coco_yolov8s,0,person,0.3879,870.8,591.1,1007.1,860.7
6357,211.902,coco_yolov8s,0,person,0.3231,1290.3,569.7,1529.9,785.0
6357,211.902,coco_yolov8s,0,person,0.2607,895.8,571.6,1025.4,845.7
6363,212.102,coco_yolov8s,0,person,0.2544,1285.0,559.6,1533.1,784.8
6364,212.135,coco_yolov8s,0,person,0.2604,1262.0,548.4,1541.5,785.0
6368,212.268,coco_yolov8s,0,person,0.3014,1256.1,555.3,1531.8,785.0
6369,212.302,coco_yolov8s,0,person,0.4815,908.6,548.7,1040.9,844.5
6369,212.302,coco_yolov8s,0,person,0.4521,1289.1,591.2,1522.3,786.2
6370,212.335,coco_yolov8s,0,person,0.2612,1259.0,549.2,1540.4,785.6
6372,212.402,coco_yolov8s,0,person,0.4742,638.0,584.9,737.8,918.0
6372,212.402,coco_yolov8s,0,person,0.3033,1256.1,548.5,1540.2,785.4
6374,212.468,coco_yolov8s,0,person,0.2868,1264.0,549.1,1534.7,785.5
6378,212.602,coco_yolov8s,0,person,0.2592,1254.6,548.7,1537.2,785.5
6379,212.635,coco_yolov8s,0,person,0.2929,1244.7,542.2,1540.3,784.8
6380,212.668,coco_yolov8s,0,person,0.2877,1248.0,544.0,1540.2,784.9
6382,212.735,coco_yolov8s,0,person,0.2766,1254.2,544.4,1540.8,784.7
6383,212.768,coco_yolov8s,0,person,0.3100,1256.4,575.0,1536.1,784.4
6384,212.802,coco_yolov8s,0,person,0.3534,1257.8,555.0,1538.9,784.4
6385,212.835,coco_yolov8s,0,person,0.3224,1255.4,585.3,1534.3,784.5
6386,212.868,coco_yolov8s,0,person,0.2602,1256.1,584.9,1534.1,785.1
6387,212.902,coco_yolov8s,0,person,0.3188,1250.0,589.0,1529.6,784.9
6388,212.935,coco_yolov8s,0,person,0.3789,1268.6,597.3,1533.6,784.1
6388,212.935,coco_yolov8s,0,person,0.3198,1155.8,473.0,1267.4,771.5
6394,213.135,coco_yolov8s,0,person,0.2546,1291.2,576.3,1530.6,785.6
6395,213.168,coco_yolov8s,0,person,0.4579,1297.9,592.5,1522.4,784.2
6404,213.468,coco_yolov8s,0,person,0.6438,1217.4,402.9,1523.4,780.1
6405,213.502,coco_yolov8s,0,person,0.3338,1226.3,407.0,1374.7,784.8
6405,213.502,coco_yolov8s,0,person,0.3067,1225.9,403.5,1518.8,783.7
6406,213.535,coco_yolov8s,0,person,0.2755,1237.3,406.4,1381.6,785.4
6414,213.802,coco_yolov8s,0,person,0.3156,1032.4,513.5,1143.5,826.6
6414,213.802,coco_yolov8s,0,person,0.3115,1301.6,346.7,1521.3,788.8
6416,213.868,coco_yolov8s,0,person,0.2626,1039.1,512.5,1150.4,825.5
6417,213.902,coco_yolov8s,0,person,0.3446,1042.8,511.5,1151.9,823.9
6417,213.902,coco_yolov8s,0,person,0.2569,1302.1,327.7,1497.7,776.6
6418,213.935,coco_yolov8s,0,person,0.7249,1302.6,319.3,1510.3,782.9
6418,213.935,coco_yolov8s,0,person,0.4117,1045.5,513.2,1157.0,825.2
6419,213.968,coco_yolov8s,0,person,0.2616,1295.2,315.9,1513.8,783.1
6421,214.035,coco_yolov8s,0,person,0.2856,1291.7,312.8,1527.1,778.6
6422,214.068,coco_yolov8s,0,person,0.5907,1297.8,310.9,1534.4,784.7
6426,214.202,coco_yolov8s,0,person,0.5040,1071.1,513.0,1196.7,806.4
6426,214.202,coco_yolov8s,0,person,0.3918,1170.8,276.8,1351.9,720.6
6426,214.202,coco_yolov8s,0,person,0.2835,1376.8,313.9,1531.7,703.5
6427,214.235,coco_yolov8s,0,person,0.3676,1379.3,301.7,1542.3,698.0
6427,214.235,coco_yolov8s,0,person,0.2537,1173.0,266.1,1361.1,713.2
6430,214.335,coco_yolov8s,0,person,0.4514,1380.9,263.5,1563.2,686.9
6431,214.368,coco_yolov8s,0,person,0.3689,1383.3,245.3,1572.9,695.0
6432,214.402,coco_yolov8s,0,person,0.2893,1111.4,456.4,1251.1,801.0
6432,214.402,coco_yolov8s,0,person,0.2651,1383.9,239.1,1584.1,686.8
6433,214.435,coco_yolov8s,0,person,0.3993,1382.4,230.3,1593.3,679.2
6433,214.435,coco_yolov8s,0,person,0.3777,1115.1,444.3,1260.7,803.7
6434,214.468,coco_yolov8s,0,person,0.5113,1384.1,218.6,1605.7,663.8
6435,214.502,coco_yolov8s,0,person,0.6816,1389.0,209.4,1618.8,665.5
6435,214.502,coco_yolov8s,0,person,0.3821,1123.2,422.5,1274.8,795.7
6435,214.502,coco_yolov8s,0,person,0.3119,1209.2,270.4,1528.7,786.6
6436,214.535,coco_yolov8s,0,person,0.6473,1398.4,211.3,1631.9,661.4
6436,214.535,coco_yolov8s,0,person,0.3310,1126.3,430.6,1281.7,792.7
6436,214.535,coco_yolov8s,0,person,0.2629,1210.0,267.0,1536.3,786.7
6437,214.568,coco_yolov8s,0,person,0.3107,1425.5,213.3,1645.8,662.1
6437,214.568,coco_yolov8s,0,person,0.2824,1131.2,416.0,1282.5,795.5
6439,214.635,coco_yolov8s,0,person,0.5263,1420.9,210.7,1669.6,658.7
6440,214.668,coco_yolov8s,0,person,0.4516,1467.4,203.9,1675.1,654.7
6442,214.735,coco_yolov8s,0,person,0.4945,1491.1,201.9,1700.3,647.0
6443,214.768,coco_yolov8s,0,person,0.6661,1504.0,167.6,1712.3,641.7
6444,214.802,coco_yolov8s,0,person,0.7052,1504.9,142.2,1725.8,636.6
6445,214.835,coco_yolov8s,0,person,0.8437,1504.8,116.6,1738.3,631.5
6446,214.868,coco_yolov8s,0,person,0.8229,1504.8,105.7,1750.1,620.2
6446,214.868,coco_yolov8s,0,person,0.3187,1253.4,227.6,1548.4,758.2
6446,214.868,coco_yolov8s,0,person,0.2527,1179.4,395.4,1302.9,782.5
6447,214.902,coco_yolov8s,0,person,0.8013,1505.9,92.3,1761.1,610.0
6447,214.902,coco_yolov8s,0,person,0.3800,1276.1,221.2,1551.6,753.0
6447,214.902,coco_yolov8s,0,person,0.3128,1275.5,234.2,1532.5,589.3
6448,214.935,coco_yolov8s,0,person,0.8444,1510.4,89.7,1768.4,603.8
6448,214.935,coco_yolov8s,0,person,0.3695,1281.2,201.7,1546.6,708.5
6449,214.968,coco_yolov8s,0,person,0.5209,1514.3,80.7,1773.7,594.4
6450,215.002,coco_yolov8s,0,person,0.6502,1190.6,386.8,1512.6,789.0
6450,215.002,coco_yolov8s,0,person,0.4996,1518.2,62.8,1790.6,589.5
6451,215.035,coco_yolov8s,0,person,0.4467,1526.1,54.6,1803.2,591.4
6452,215.068,coco_yolov8s,0,person,0.7223,1537.2,53.4,1816.9,589.2
6452,215.068,coco_yolov8s,0,person,0.4434,1199.6,375.8,1516.2,787.7
6453,215.102,coco_yolov8s,0,person,0.8171,1550.1,53.9,1826.6,586.9
6454,215.135,coco_yolov8s,0,person,0.5220,1202.5,358.0,1513.6,785.7
6454,215.135,coco_yolov8s,0,person,0.2878,1603.6,52.9,1845.0,585.4
6455,215.168,coco_yolov8s,0,person,0.4453,1202.2,351.6,1537.6,782.1
6455,215.168,coco_yolov8s,0,person,0.3637,1592.8,52.7,1859.9,591.2
6456,215.202,coco_yolov8s,0,person,0.5131,1608.5,53.6,1874.4,580.4
6457,215.235,coco_yolov8s,0,person,0.5219,1611.7,53.9,1893.3,578.2
6457,215.235,coco_yolov8s,0,person,0.4061,1204.3,335.6,1510.2,785.9
6457,215.235,coco_yolov8s,0,person,0.2978,1363.8,96.2,1599.5,692.9
6457,215.235,coco_yolov8s,0,person,0.2815,580.3,756.5,625.7,911.2
6457,215.235,coco_yolov8s,0,person,0.2556,1206.7,342.4,1401.2,784.3
6458,215.268,coco_yolov8s,0,person,0.9065,1608.7,52.7,1910.5,570.8
6458,215.268,coco_yolov8s,0,person,0.5195,1209.7,332.8,1403.3,783.8
6458,215.268,coco_yolov8s,0,person,0.4058,1368.4,87.0,1603.3,694.0
6458,215.268,coco_yolov8s,0,person,0.3555,1209.2,333.7,1532.5,786.5
6458,215.268,coco_yolov8s,0,person,0.3186,578.4,754.9,625.6,911.2
6459,215.302,coco_yolov8s,0,person,0.8937,1610.3,47.4,1918.8,564.1
6459,215.302,coco_yolov8s,0,person,0.4719,1372.7,78.4,1609.2,680.1
6459,215.302,coco_yolov8s,0,person,0.4447,1214.3,343.6,1413.3,785.5
6459,215.302,coco_yolov8s,0,person,0.4116,1212.3,338.8,1536.6,786.2
6460,215.335,coco_yolov8s,0,person,0.8198,1610.9,26.8,1919.3,560.1
6460,215.335,coco_yolov8s,0,person,0.5778,1222.1,368.8,1425.6,783.3
6460,215.335,coco_yolov8s,0,person,0.5330,1375.6,90.2,1616.6,636.1
6461,215.368,coco_yolov8s,0,person,0.8776,1610.8,5.5,1920.0,566.6
6461,215.368,coco_yolov8s,0,person,0.6598,1379.3,65.0,1622.8,628.1
6461,215.368,coco_yolov8s,0,person,0.6278,1235.1,377.0,1437.6,783.5
6462,215.402,coco_yolov8s,0,person,0.8534,1611.7,1.1,1920.0,571.9
6462,215.402,coco_yolov8s,0,person,0.6259,1248.6,358.7,1467.7,783.5
6462,215.402,coco_yolov8s,0,person,0.5120,1373.5,55.5,1632.2,628.8
6463,215.435,coco_yolov8s,0,person,0.6197,1613.6,1.9,1919.9,551.9
6463,215.435,coco_yolov8s,0,person,0.5017,1271.5,334.2,1471.7,780.9
6463,215.435,coco_yolov8s,0,person,0.4959,1612.9,29.5,1918.5,414.7
6463,215.435,coco_yolov8s,0,person,0.2970,1394.8,57.9,1637.3,613.2
6464,215.468,coco_yolov8s,0,person,0.8663,1615.0,0.6,1919.8,501.9
6464,215.468,coco_yolov8s,0,person,0.4908,1399.0,52.8,1644.4,614.0
6464,215.468,coco_yolov8s,0,person,0.4401,1290.0,329.1,1481.2,780.0
6465,215.502,coco_yolov8s,0,person,0.8368,1617.5,0.5,1919.8,463.0
6465,215.502,coco_yolov8s,0,person,0.5164,1306.6,319.9,1481.6,777.4
6465,215.502,coco_yolov8s,0,person,0.4448,1403.5,50.7,1654.1,611.1
6466,215.535,coco_yolov8s,0,person,0.7584,1625.9,1.1,1919.2,441.8
6466,215.535,coco_yolov8s,0,person,0.7125,1414.2,61.7,1659.8,606.4
6466,215.535,coco_yolov8s,0,person,0.5473,1307.6,300.9,1487.1,777.4
6467,215.568,coco_yolov8s,0,person,0.8328,1640.4,0.4,1919.6,433.1
6467,215.568,coco_yolov8s,0,person,0.4879,1244.2,278.1,1504.6,785.1
6467,215.568,coco_yolov8s,0,person,0.3906,1410.8,90.1,1666.7,601.1
6468,215.602,coco_yolov8s,0,person,0.7766,1649.1,0.0,1919.3,429.4
6468,215.602,coco_yolov8s,0,person,0.5567,1401.9,67.0,1672.1,597.1
6468,215.602,coco_yolov8s,0,person,0.5252,1258.8,328.6,1506.3,785.0
6469,215.635,coco_yolov8s,0,person,0.8438,1243.3,333.2,1513.3,784.2
6469,215.635,coco_yolov8s,0,person,0.8323,1411.7,56.9,1678.6,591.5
6469,215.635,coco_yolov8s,0,person,0.6901,1661.9,50.4,1919.0,417.4
6469,215.635,coco_yolov8s,0,person,0.2574,1809.9,0.4,1919.4,155.5
6470,215.668,coco_yolov8s,0,person,0.7697,1242.3,334.8,1525.2,783.4
6470,215.668,coco_yolov8s,0,person,0.6959,1689.9,36.5,1919.2,407.1
6470,215.668,coco_yolov8s,0,person,0.5847,1414.8,59.6,1683.7,587.9
6471,215.702,coco_yolov8s,0,person,0.7479,1242.2,336.1,1531.9,784.2
6471,215.702,coco_yolov8s,0,person,0.7127,1417.1,54.0,1691.7,582.9
6471,215.702,coco_yolov8s,0,person,0.4475,1716.6,4.1,1919.2,391.1
6472,215.735,coco_yolov8s,0,person,0.8807,1421.8,33.4,1703.0,577.4
6472,215.735,coco_yolov8s,0,person,0.7972,1242.5,332.3,1542.6,782.4
6472,215.735,coco_yolov8s,0,person,0.6986,1729.8,0.7,1919.1,384.1
6472,215.735,coco_yolov8s,0,person,0.3217,1728.4,1.8,1919.2,568.0
6473,215.768,coco_yolov8s,0,person,0.7883,1423.9,13.1,1716.6,572.0
6473,215.768,coco_yolov8s,0,person,0.7620,1243.3,330.8,1550.3,777.7
6473,215.768,coco_yolov8s,0,person,0.6547,1772.2,0.5,1919.4,372.6
6474,215.802,coco_yolov8s,0,person,0.7869,1425.2,5.4,1721.1,562.8
6474,215.802,coco_yolov8s,0,person,0.7334,1245.4,326.9,1563.2,742.6
6474,215.802,coco_yolov8s,0,person,0.5853,1793.8,0.9,1919.4,367.5
6475,215.835,coco_yolov8s,0,person,0.6719,1427.5,0.2,1735.1,552.6
6475,215.835,coco_yolov8s,0,person,0.5656,1246.2,330.2,1573.0,732.1
6475,215.835,coco_yolov8s,0,person,0.5029,1806.2,0.4,1919.0,344.4
6475,215.835,coco_yolov8s,0,person,0.3152,1338.3,330.5,1574.3,719.6
6476,215.868,coco_yolov8s,0,person,0.8360,1428.6,0.6,1749.5,544.9
6476,215.868,coco_yolov8s,0,person,0.7286,1243.8,329.6,1586.1,743.5
6476,215.868,coco_yolov8s,0,person,0.4582,1806.2,0.6,1919.4,340.2
6477,215.902,coco_yolov8s,0,person,0.7190,1428.8,1.4,1763.4,541.5
6477,215.902,coco_yolov8s,0,person,0.5100,1806.5,0.3,1919.5,315.9
6477,215.902,coco_yolov8s,0,person,0.4970,1241.4,405.5,1590.1,779.6
6477,215.902,coco_yolov8s,0,person,0.2701,1378.3,403.5,1595.4,725.8
6478,215.935,coco_yolov8s,0,person,0.8126,1432.0,2.0,1781.1,537.9
6478,215.935,coco_yolov8s,0,person,0.6439,1804.2,0.7,1918.9,292.7
6478,215.935,coco_yolov8s,0,person,0.4766,1243.4,326.4,1613.6,783.5
6479,215.968,coco_yolov8s,0,person,0.7875,1434.5,0.2,1794.0,526.0
6479,215.968,coco_yolov8s,0,person,0.2525,1243.6,355.4,1628.1,775.0
6480,216.002,coco_yolov8s,0,person,0.5205,1435.9,0.2,1815.1,527.4
6480,216.002,coco_yolov8s,0,person,0.2640,1244.1,219.6,1646.1,760.6
6481,216.035,coco_yolov8s,0,person,0.4668,1243.5,218.8,1659.2,776.9
6481,216.035,coco_yolov8s,0,person,0.3618,1442.0,0.5,1824.8,529.9
6482,216.068,coco_yolov8s,0,person,0.6486,1247.0,218.7,1680.2,760.6
6482,216.068,coco_yolov8s,0,person,0.6087,1449.7,1.2,1838.8,522.8
6483,216.102,coco_yolov8s,0,person,0.6384,1243.7,218.1,1692.4,779.5
6483,216.102,coco_yolov8s,0,person,0.3924,1459.2,0.6,1852.6,517.2
6484,216.135,coco_yolov8s,0,person,0.8525,1478.6,0.0,1870.6,511.9
6484,216.135,coco_yolov8s,0,person,0.6050,1452.9,218.7,1705.9,722.1
6484,216.135,coco_yolov8s,0,person,0.4209,1243.3,542.2,1528.0,786.0
6485,216.168,coco_yolov8s,0,person,0.8362,1500.5,0.6,1879.2,507.6
6485,216.168,coco_yolov8s,0,person,0.7400,1454.0,215.2,1718.8,715.4
6485,216.168,coco_yolov8s,0,person,0.5290,1241.8,548.6,1545.2,785.5
6486,216.202,coco_yolov8s,0,person,0.7414,1452.9,216.3,1735.4,696.0
6486,216.202,coco_yolov8s,0,person,0.5048,1520.0,0.2,1892.4,505.0
6486,216.202,coco_yolov8s,0,person,0.3063,1242.7,544.3,1539.2,786.2
6487,216.235,coco_yolov8s,0,person,0.8381,1450.9,217.5,1742.6,684.6
6487,216.235,coco_yolov8s,0,person,0.6859,1550.9,0.0,1906.8,497.3
6488,216.268,coco_yolov8s,0,person,0.7656,1452.9,218.4,1754.0,678.3
6488,216.268,coco_yolov8s,0,person,0.6262,1571.5,0.0,1919.7,493.0
6488,216.268,coco_yolov8s,0,person,0.2542,1242.0,540.2,1540.0,785.7
6489,216.302,coco_yolov8s,0,person,0.8634,1454.5,215.9,1771.5,681.7
6489,216.302,coco_yolov8s,0,person,0.7930,1574.4,0.6,1918.6,485.8
6490,216.335,coco_yolov8s,0,person,0.6338,1576.9,0.3,1919.6,479.1
6490,216.335,coco_yolov8s,0,person,0.6240,1457.8,214.1,1793.5,676.8
6491,216.368,coco_yolov8s,0,person,0.5916,1468.6,211.6,1871.6,677.0
6491,216.368,coco_yolov8s,0,person,0.4913,1576.5,0.6,1919.8,467.3
6492,216.402,coco_yolov8s,0,person,0.7798,1481.6,211.0,1919.7,679.0
6492,216.402,coco_yolov8s,0,person,0.5476,1574.8,1.1,1920.0,434.6
6492,216.402,coco_yolov8s,0,person,0.4257,1241.3,542.2,1545.1,783.9
6493,216.435,coco_yolov8s,0,person,0.7587,1495.1,214.5,1835.8,679.5
6493,216.435,coco_yolov8s,0,person,0.5660,1579.5,0.8,1919.7,449.9
6493,216.435,coco_yolov8s,0,person,0.4758,1241.4,543.1,1545.0,783.3
6494,216.468,coco_yolov8s,0,person,0.8115,1509.2,208.7,1860.7,682.9
6494,216.468,coco_yolov8s,0,person,0.5669,1581.9,1.2,1919.8,438.4
6494,216.468,coco_yolov8s,0,person,0.4666,1241.8,542.3,1545.0,783.2
6495,216.502,coco_yolov8s,0,person,0.5339,1537.9,201.6,1868.9,685.1
6495,216.502,coco_yolov8s,0,person,0.3832,1575.5,0.9,1919.9,414.2
6495,216.502,coco_yolov8s,0,person,0.3787,1241.1,542.7,1543.2,783.0
6495,216.502,coco_yolov8s,0,person,0.2637,1607.5,298.9,1869.4,682.2
6496,216.535,coco_yolov8s,0,person,0.6258,1623.8,289.1,1880.8,683.2
6496,216.535,coco_yolov8s,0,person,0.4735,1572.2,0.6,1919.8,394.7
6496,216.535,coco_yolov8s,0,person,0.3855,1241.5,542.4,1541.8,782.6
6497,216.568,coco_yolov8s,0,person,0.5104,1632.8,273.6,1904.8,682.0
6497,216.568,coco_yolov8s,0,person,0.4219,1243.6,543.8,1540.0,783.4
6497,216.568,coco_yolov8s,0,person,0.3276,1580.3,1.3,1919.2,344.6
6497,216.568,coco_yolov8s,0,person,0.2785,1586.3,1.4,1919.1,590.4
6498,216.602,coco_yolov8s,0,person,0.4379,1604.5,0.3,1919.5,681.5
6498,216.602,coco_yolov8s,0,person,0.4197,1629.5,163.5,1918.1,681.2
6498,216.602,coco_yolov8s,0,person,0.3498,1243.0,542.0,1543.6,783.2
6499,216.635,coco_yolov8s,0,person,0.4827,1617.8,0.4,1919.5,662.8
6499,216.635,coco_yolov8s,0,person,0.3477,1244.2,539.7,1543.7,783.8
6500,216.668,coco_yolov8s,0,person,0.5917,1646.1,158.7,1919.1,671.2
6500,216.668,coco_yolov8s,0,person,0.3255,1243.0,540.0,1541.4,783.8
6501,216.702,coco_yolov8s,0,person,0.4958,1648.8,140.3,1919.1,666.3
6502,216.735,coco_yolov8s,0,person,0.4525,1682.6,2.6,1918.9,658.3
6503,216.768,coco_yolov8s,0,person,0.5392,1650.3,165.4,1919.3,649.7
6503,216.768,coco_yolov8s,0,person,0.2810,1242.6,539.2,1543.0,783.9
6508,216.935,coco_yolov8s,0,person,0.5396,1664.9,151.7,1919.2,562.6
6508,216.935,coco_yolov8s,0,person,0.2509,1242.9,540.8,1542.2,780.8
6509,216.968,coco_yolov8s,0,person,0.2562,1242.5,543.0,1542.8,782.3
6510,217.002,coco_yolov8s,0,person,0.7893,1699.8,149.7,1919.4,559.2
6510,217.002,coco_yolov8s,0,person,0.3172,1245.2,546.1,1540.3,779.5
6511,217.035,coco_yolov8s,0,person,0.6950,1718.3,152.0,1919.3,557.5
6511,217.035,coco_yolov8s,0,person,0.3811,1242.6,559.2,1539.0,781.3
6512,217.068,coco_yolov8s,0,person,0.3515,1243.1,550.5,1540.9,781.8
6512,217.068,coco_yolov8s,0,person,0.3025,1732.2,1.3,1919.2,549.6
6513,217.102,coco_yolov8s,0,person,0.3380,1251.1,566.4,1535.6,781.5
6513,217.102,coco_yolov8s,0,person,0.3115,1759.3,1.3,1919.1,539.7
6514,217.135,coco_yolov8s,0,person,0.3172,1249.7,567.5,1534.5,781.7
6514,217.135,coco_yolov8s,0,person,0.2536,1791.5,71.9,1919.0,544.4
6515,217.168,coco_yolov8s,0,person,0.2553,1247.1,561.5,1536.1,780.3
6517,217.235,coco_yolov8s,0,person,0.3215,1245.6,549.9,1538.7,780.8
6519,217.302,coco_yolov8s,0,person,0.2994,1244.5,553.5,1540.5,779.1
6520,217.335,coco_yolov8s,0,person,0.3012,1244.6,553.4,1540.3,780.8
6520,217.335,coco_yolov8s,0,person,0.2890,1822.1,1.3,1919.5,185.6
6521,217.368,coco_yolov8s,0,person,0.2978,1252.4,565.9,1538.4,781.7
6522,217.402,coco_yolov8s,0,person,0.2749,1244.3,540.6,1543.2,780.5
6538,217.935,coco_yolov8s,0,person,0.3076,1244.9,552.7,1539.7,781.1
6555,218.502,coco_yolov8s,0,person,0.3061,1243.1,544.0,1541.6,781.8
6556,218.535,coco_yolov8s,0,person,0.3735,1241.8,544.4,1541.5,782.3
6558,218.602,coco_yolov8s,0,person,0.3314,1242.0,543.8,1541.2,782.3
6559,218.635,coco_yolov8s,0,person,0.3132,1241.2,542.2,1543.0,783.0
6560,218.668,coco_yolov8s,0,person,0.3597,1242.6,542.7,1543.2,782.3
6561,218.702,coco_yolov8s,0,person,0.4110,1246.4,548.3,1542.6,782.0
6564,218.802,coco_yolov8s,0,person,0.3257,1248.0,549.3,1542.3,782.3
6565,218.835,coco_yolov8s,0,person,0.3056,1247.9,548.9,1541.8,782.0
6566,218.868,coco_yolov8s,0,person,0.3319,1245.1,546.0,1542.4,782.8
6567,218.902,coco_yolov8s,0,person,0.3231,1243.5,543.2,1543.0,782.5
6568,218.935,coco_yolov8s,0,person,0.3237,1243.2,546.0,1542.1,782.1
6569,218.968,coco_yolov8s,0,person,0.2841,1242.3,540.2,1543.9,782.4
6578,219.268,coco_yolov8s,0,person,0.2799,1243.4,544.8,1540.4,783.1
6579,219.302,coco_yolov8s,0,person,0.2883,1242.1,543.8,1543.3,782.5
6580,219.335,coco_yolov8s,0,person,0.2872,1241.6,539.8,1542.4,782.5
6581,219.368,coco_yolov8s,0,person,0.2544,1241.3,539.9,1542.2,782.6
6583,219.435,coco_yolov8s,0,person,0.3162,1241.7,547.1,1541.4,782.0
6584,219.468,coco_yolov8s,0,person,0.2845,1244.7,556.7,1534.0,782.8
6585,219.502,coco_yolov8s,0,person,0.3348,1243.2,554.1,1535.7,782.6
6593,219.768,coco_yolov8s,0,person,0.2524,1249.0,553.9,1538.9,782.5
6594,219.802,coco_yolov8s,0,person,0.2609,1248.0,552.7,1539.3,783.3
